,i,j,mi
133,V69intent1,V2intent1,0.199281895907351
134,V2intent1,V70intent1,0.22509735441430015
135,V70intent1,V2intent1,0.22509735441430015
136,V2intent1,V71intent1,0.4699096799240581
137,V71intent1,V2intent1,0.4699096799240581
138,V2intent1,V72intent1,0.3217354128775674
139,V72intent1,V2intent1,0.3217354128775674
140,V2intent1,V73intent1,0.39112172404962103
141,V73intent1,V2intent1,0.39112172404962103
142,V2intent1,V74intent1,0.44976226318415247
143,V74intent1,V2intent1,0.44976226318415247
144,V2intent1,V75intent1,0.2340164370731457
145,V75intent1,V2intent1,0.2340164370731457
146,V2intent1,V76intent1,0.4674605861257394
147,V76intent1,V2intent1,0.4674605861257394
148,V2intent1,V77intent1,0.2714238357111859
149,V77intent1,V2intent1,0.2714238357111859
150,V2intent1,V78intent1,0.40406994881104447
151,V78intent1,V2intent1,0.40406994881104447
152,V2intent1,V79intent1,0.4582856484274403
153,V79intent1,V2intent1,0.4582856484274403
154,V2intent1,V80intent1,0.36673384332120995
155,V80intent1,V2intent1,0.36673384332120995
156,V2intent1,V81intent1,0.39744819070942117
157,V81intent1,V2intent1,0.39744819070942117
158,V2intent1,V82intent1,0.46528549312536244
159,V82intent1,V2intent1,0.46528549312536244
160,V2intent1,V83intent1,0.4203314662814538
161,V83intent1,V2intent1,0.4203314662814538
162,V2intent1,V84intent1,0.31025452713550294
163,V84intent1,V2intent1,0.31025452713550294
164,V2intent1,V85intent1,0.46343288667488625
165,V85intent1,V2intent1,0.46343288667488625
166,V2intent1,V86intent1,0.4355226141484108
167,V86intent1,V2intent1,0.4355226141484108
168,V2intent1,V87intent1,0.20006925778019294
169,V87intent1,V2intent1,0.20006925778019294
170,V2intent1,V88intent1,0.37135865165499327
171,V88intent1,V2intent1,0.37135865165499327
172,V2intent1,V89intent1,0.22701217327086776
173,V89intent1,V2intent1,0.22701217327086776
174,V2intent1,V90intent1,0.46919270484020165
175,V90intent1,V2intent1,0.46919270484020165
178,V2intent1,V92intent1,0.44145419820825177
179,V92intent1,V2intent1,0.44145419820825177
180,V2intent1,V93intent1,0.3738840857721958
181,V93intent1,V2intent1,0.3738840857721958
182,V2intent1,V94intent1,0.3589606355187745
183,V94intent1,V2intent1,0.3589606355187745
184,V2intent1,V95intent1,0.24863023344710788
185,V95intent1,V2intent1,0.24863023344710788
186,V2intent1,V96intent1,0.4396285406698523
187,V96intent1,V2intent1,0.4396285406698523
188,V2intent1,V97intent1,0.1580020809672935
189,V97intent1,V2intent1,0.1580020809672935
190,V2intent1,V98intent1,0.3917772209060916
191,V98intent1,V2intent1,0.3917772209060916
192,V2intent1,V99intent1,0.3655704689657377
193,V99intent1,V2intent1,0.3655704689657377
194,V2intent1,V100intent1,0.445826267139638
195,V100intent1,V2intent1,0.445826267139638
196,V3intent1,V2intent1,0.45812933446177606
197,V2intent1,V3intent1,0.45812933446177606
198,V3intent1,V4intent1,0.2943380566516841
199,V4intent1,V3intent1,0.2943380566516841
200,V3intent1,V5intent1,0.4994785942547874
201,V5intent1,V3intent1,0.4994785942547874
202,V3intent1,V6intent1,0.25908614608536784
203,V6intent1,V3intent1,0.25908614608536784
204,V3intent1,V7intent1,0.4983729828127156
205,V7intent1,V3intent1,0.4983729828127156
208,V3intent1,V9intent1,0.3662019216661573
209,V9intent1,V3intent1,0.3662019216661573
210,V3intent1,V10intent1,0.26450046970419566
211,V10intent1,V3intent1,0.26450046970419566
212,V3intent1,V11intent1,0.48625590085164566
213,V11intent1,V3intent1,0.48625590085164566
214,V3intent1,V12intent1,0.45113561644949024
215,V12intent1,V3intent1,0.45113561644949024
216,V3intent1,V13intent1,0.471378096031352
217,V13intent1,V3intent1,0.471378096031352
218,V3intent1,V14intent1,0.5026167611921468
219,V14intent1,V3intent1,0.5026167611921468
220,V3intent1,V15intent1,0.33314354664854734
221,V15intent1,V3intent1,0.33314354664854734
222,V3intent1,V16intent1,0.4147148593780989
223,V16intent1,V3intent1,0.4147148593780989
224,V3intent1,V17intent1,0.3512712685898303
225,V17intent1,V3intent1,0.3512712685898303
226,V3intent1,V18intent1,0.4568893430694494
227,V18intent1,V3intent1,0.4568893430694494
228,V3intent1,V19intent1,0.42463562313214326
229,V19intent1,V3intent1,0.42463562313214326
230,V3intent1,V20intent1,0.3089967500822628
231,V20intent1,V3intent1,0.3089967500822628
232,V3intent1,V21intent1,0.34206817593630756
233,V21intent1,V3intent1,0.34206817593630756
234,V3intent1,V22intent1,0.416724503382309
235,V22intent1,V3intent1,0.416724503382309
236,V3intent1,V23intent1,0.25689168854034056
237,V23intent1,V3intent1,0.25689168854034056
238,V3intent1,V24intent1,0.30560571424393396
239,V24intent1,V3intent1,0.30560571424393396
240,V3intent1,V25intent1,0.5047413216517813
241,V25intent1,V3intent1,0.5047413216517813
242,V3intent1,V26intent1,0.45258433848626667
243,V26intent1,V3intent1,0.45258433848626667
244,V3intent1,V27intent1,0.4121175741735236
245,V27intent1,V3intent1,0.4121175741735236
246,V3intent1,V28intent1,0.3365376887024456
247,V28intent1,V3intent1,0.3365376887024456
248,V3intent1,V29intent1,0.347082168208401
249,V29intent1,V3intent1,0.347082168208401
250,V3intent1,V30intent1,0.41661216315320815
251,V30intent1,V3intent1,0.41661216315320815
252,V3intent1,V31intent1,0.2772641541645513
253,V31intent1,V3intent1,0.2772641541645513
254,V3intent1,V32intent1,0.48224730524797743
255,V32intent1,V3intent1,0.48224730524797743
256,V3intent1,V33intent1,0.48298079742990235
257,V33intent1,V3intent1,0.48298079742990235
258,V3intent1,V34intent1,0.4950877493931305
259,V34intent1,V3intent1,0.4950877493931305
260,V3intent1,V35intent1,0.42795633777657993
261,V35intent1,V3intent1,0.42795633777657993
262,V3intent1,V36intent1,0.504744461959832
263,V36intent1,V3intent1,0.504744461959832
264,V3intent1,V37intent1,0.3282291435216126
265,V37intent1,V3intent1,0.3282291435216126
266,V3intent1,V38intent1,0.42257033347527656
267,V38intent1,V3intent1,0.42257033347527656
268,V3intent1,V39intent1,0.21476320648807234
269,V39intent1,V3intent1,0.21476320648807234
270,V3intent1,V40intent1,0.10256984622805751
271,V40intent1,V3intent1,0.10256984622805751
272,V3intent1,V41intent1,0.18164487197982526
273,V41intent1,V3intent1,0.18164487197982526
274,V3intent1,V42intent1,0.49393714729292676
275,V42intent1,V3intent1,0.49393714729292676
276,V3intent1,V43intent1,0.4179302485046826
277,V43intent1,V3intent1,0.4179302485046826
278,V3intent1,V44intent1,0.3815309914682753
279,V44intent1,V3intent1,0.3815309914682753
280,V3intent1,V45intent1,0.4501082180600806
281,V45intent1,V3intent1,0.4501082180600806
282,V3intent1,V46intent1,0.42634686025913
283,V46intent1,V3intent1,0.42634686025913
284,V3intent1,V47intent1,0.47992081024670213
285,V47intent1,V3intent1,0.47992081024670213
286,V3intent1,V48intent1,0.4714746969006367
287,V48intent1,V3intent1,0.4714746969006367
288,V3intent1,V49intent1,0.4922901288676696
289,V49intent1,V3intent1,0.4922901288676696
290,V3intent1,V50intent1,0.43181655164946436
291,V50intent1,V3intent1,0.43181655164946436
292,V3intent1,V51intent1,0.5031601416920052
293,V51intent1,V3intent1,0.5031601416920052
294,V3intent1,V52intent1,0.4822328537954501
295,V52intent1,V3intent1,0.4822328537954501
296,V3intent1,V53intent1,0.42103010227294024
297,V53intent1,V3intent1,0.42103010227294024
298,V3intent1,V54intent1,0.2211939233996997
299,V54intent1,V3intent1,0.2211939233996997
300,V3intent1,V55intent1,0.453427952619785
301,V55intent1,V3intent1,0.453427952619785
302,V3intent1,V56intent1,0.41328718865669106
303,V56intent1,V3intent1,0.41328718865669106
304,V3intent1,V57intent1,0.49844323403146823
305,V57intent1,V3intent1,0.49844323403146823
306,V3intent1,V58intent1,0.471360632032349
307,V58intent1,V3intent1,0.471360632032349
308,V3intent1,V59intent1,0.49984175192909197
309,V59intent1,V3intent1,0.49984175192909197
310,V3intent1,V60intent1,0.41073147400065474
311,V60intent1,V3intent1,0.41073147400065474
312,V3intent1,V61intent1,0.40231287359479606
313,V61intent1,V3intent1,0.40231287359479606
314,V3intent1,V62intent1,0.24733194268473718
315,V62intent1,V3intent1,0.24733194268473718
316,V3intent1,V63intent1,0.4848186575771343
317,V63intent1,V3intent1,0.4848186575771343
318,V3intent1,V64intent1,0.2546963716898278
319,V64intent1,V3intent1,0.2546963716898278
320,V3intent1,V65intent1,0.5907686365320983
321,V65intent1,V3intent1,0.5907686365320983
322,V3intent1,V66intent1,0.4833256575024493
323,V66intent1,V3intent1,0.4833256575024493
324,V3intent1,V67intent1,0.4867457727077186
325,V67intent1,V3intent1,0.4867457727077186
326,V3intent1,V68intent1,0.4082427964965951
327,V68intent1,V3intent1,0.4082427964965951
328,V3intent1,V69intent1,0.2283520831054603
329,V69intent1,V3intent1,0.2283520831054603
330,V3intent1,V70intent1,0.2605602115894656
331,V70intent1,V3intent1,0.2605602115894656
332,V3intent1,V71intent1,0.5038677145937139
333,V71intent1,V3intent1,0.5038677145937139
334,V3intent1,V72intent1,0.3554175789808461
335,V72intent1,V3intent1,0.3554175789808461
336,V3intent1,V73intent1,0.4286615237803042
337,V73intent1,V3intent1,0.4286615237803042
338,V3intent1,V74intent1,0.4845473790028297
339,V74intent1,V3intent1,0.4845473790028297
340,V3intent1,V75intent1,0.26193244608423744
341,V75intent1,V3intent1,0.26193244608423744
342,V3intent1,V76intent1,0.4992805585291369
343,V76intent1,V3intent1,0.4992805585291369
344,V3intent1,V77intent1,0.31018604922514453
345,V77intent1,V3intent1,0.31018604922514453
346,V3intent1,V78intent1,0.43818642818207265
347,V78intent1,V3intent1,0.43818642818207265
348,V3intent1,V79intent1,0.4892170763971161
349,V79intent1,V3intent1,0.4892170763971161
350,V3intent1,V80intent1,0.40027671278807775
351,V80intent1,V3intent1,0.40027671278807775
352,V3intent1,V81intent1,0.4307558910369025
353,V81intent1,V3intent1,0.4307558910369025
354,V3intent1,V82intent1,0.5006936020446204
355,V82intent1,V3intent1,0.5006936020446204
356,V3intent1,V83intent1,0.45920943416819
357,V83intent1,V3intent1,0.45920943416819
358,V3intent1,V84intent1,0.3449530213594167
359,V84intent1,V3intent1,0.3449530213594167
360,V3intent1,V85intent1,0.4976862913909939
361,V85intent1,V3intent1,0.4976862913909939
362,V3intent1,V86intent1,0.4678937512480385
363,V86intent1,V3intent1,0.4678937512480385
364,V3intent1,V87intent1,0.22547413784367396
365,V87intent1,V3intent1,0.22547413784367396
366,V3intent1,V88intent1,0.4053856500950734
367,V88intent1,V3intent1,0.4053856500950734
368,V3intent1,V89intent1,0.24784163332880269
369,V89intent1,V3intent1,0.24784163332880269
370,V3intent1,V90intent1,0.5051923309112346
371,V90intent1,V3intent1,0.5051923309112346
374,V3intent1,V92intent1,0.47219404630374107
375,V92intent1,V3intent1,0.47219404630374107
376,V3intent1,V93intent1,0.4108154571999859
377,V93intent1,V3intent1,0.4108154571999859
378,V3intent1,V94intent1,0.3942283681501727
379,V94intent1,V3intent1,0.3942283681501727
380,V3intent1,V95intent1,0.27969615221575644
381,V95intent1,V3intent1,0.27969615221575644
382,V3intent1,V96intent1,0.4732075527835584
383,V96intent1,V3intent1,0.4732075527835584
384,V3intent1,V97intent1,0.18734777372199807
385,V97intent1,V3intent1,0.18734777372199807
386,V3intent1,V98intent1,0.42437968012334504
387,V98intent1,V3intent1,0.42437968012334504
388,V3intent1,V99intent1,0.3979628101953842
389,V99intent1,V3intent1,0.3979628101953842
390,V3intent1,V100intent1,0.4812727543650108
391,V100intent1,V3intent1,0.4812727543650108
392,V4intent1,V2intent1,0.2621914439849016
393,V2intent1,V4intent1,0.2621914439849016
394,V4intent1,V3intent1,0.2943380566516841
395,V3intent1,V4intent1,0.2943380566516841
396,V4intent1,V5intent1,0.29820911300534997
397,V5intent1,V4intent1,0.29820911300534997
398,V4intent1,V6intent1,0.11702618805337955
399,V6intent1,V4intent1,0.11702618805337955
400,V4intent1,V7intent1,0.3005304716550012
401,V7intent1,V4intent1,0.3005304716550012
404,V4intent1,V9intent1,0.18432970193284054
405,V9intent1,V4intent1,0.18432970193284054
406,V4intent1,V10intent1,0.11753548222895428
407,V10intent1,V4intent1,0.11753548222895428
408,V4intent1,V11intent1,0.28874679593785607
409,V11intent1,V4intent1,0.28874679593785607
410,V4intent1,V12intent1,0.25552756833281676
411,V12intent1,V4intent1,0.25552756833281676
412,V4intent1,V13intent1,0.26929274807711495
413,V13intent1,V4intent1,0.26929274807711495
414,V4intent1,V14intent1,0.30425781967295334
415,V14intent1,V4intent1,0.30425781967295334
416,V4intent1,V15intent1,0.16251616036617997
417,V15intent1,V4intent1,0.16251616036617997
418,V4intent1,V16intent1,0.2286435488496436
419,V16intent1,V4intent1,0.2286435488496436
420,V4intent1,V17intent1,0.1750235208835099
421,V17intent1,V4intent1,0.1750235208835099
422,V4intent1,V18intent1,0.2594513497064717
423,V18intent1,V4intent1,0.2594513497064717
424,V4intent1,V19intent1,0.22690775002737273
425,V19intent1,V4intent1,0.22690775002737273
426,V4intent1,V20intent1,0.1424292049988433
427,V20intent1,V4intent1,0.1424292049988433
428,V4intent1,V21intent1,0.169020386042325
429,V21intent1,V4intent1,0.169020386042325
430,V4intent1,V22intent1,0.22279441886868745
431,V22intent1,V4intent1,0.22279441886868745
432,V4intent1,V23intent1,0.10788088864223531
433,V23intent1,V4intent1,0.10788088864223531
434,V4intent1,V24intent1,0.13866779711597926
435,V24intent1,V4intent1,0.13866779711597926
436,V4intent1,V25intent1,0.30417644206079736
437,V25intent1,V4intent1,0.30417644206079736
438,V4intent1,V26intent1,0.2548625595518649
439,V26intent1,V4intent1,0.2548625595518649
440,V4intent1,V27intent1,0.21844952406280804
441,V27intent1,V4intent1,0.21844952406280804
442,V4intent1,V28intent1,0.15745553513762192
443,V28intent1,V4intent1,0.15745553513762192
444,V4intent1,V29intent1,0.16451682685585245
445,V29intent1,V4intent1,0.16451682685585245
446,V4intent1,V30intent1,0.22435862920414065
447,V30intent1,V4intent1,0.22435862920414065
448,V4intent1,V31intent1,0.12001339069192213
449,V31intent1,V4intent1,0.12001339069192213
450,V4intent1,V32intent1,0.284350536318679
451,V32intent1,V4intent1,0.284350536318679
452,V4intent1,V33intent1,0.2864770758161774
453,V33intent1,V4intent1,0.2864770758161774
454,V4intent1,V34intent1,0.30011838236848803
455,V34intent1,V4intent1,0.30011838236848803
456,V4intent1,V35intent1,0.23256742234525163
457,V35intent1,V4intent1,0.23256742234525163
458,V4intent1,V36intent1,0.3083997160931899
459,V36intent1,V4intent1,0.3083997160931899
460,V4intent1,V37intent1,0.15472438244891648
461,V37intent1,V4intent1,0.15472438244891648
462,V4intent1,V38intent1,0.23141744150907104
463,V38intent1,V4intent1,0.23141744150907104
470,V4intent1,V42intent1,0.2975009081678135
471,V42intent1,V4intent1,0.2975009081678135
472,V4intent1,V43intent1,0.22285835200072332
473,V43intent1,V4intent1,0.22285835200072332
474,V4intent1,V44intent1,0.1899892310221396
475,V44intent1,V4intent1,0.1899892310221396
476,V4intent1,V45intent1,0.25057075411640467
477,V45intent1,V4intent1,0.25057075411640467
478,V4intent1,V46intent1,0.23625873984836127
479,V46intent1,V4intent1,0.23625873984836127
480,V4intent1,V47intent1,0.2848726705966759
481,V47intent1,V4intent1,0.2848726705966759
482,V4intent1,V48intent1,0.2780986833464062
483,V48intent1,V4intent1,0.2780986833464062
484,V4intent1,V49intent1,0.2938609516230695
485,V49intent1,V4intent1,0.2938609516230695
486,V4intent1,V50intent1,0.23609666747814087
487,V50intent1,V4intent1,0.23609666747814087
488,V4intent1,V51intent1,0.3103879823610077
489,V51intent1,V4intent1,0.3103879823610077
490,V4intent1,V52intent1,0.28517464807867254
491,V52intent1,V4intent1,0.28517464807867254
492,V4intent1,V53intent1,0.23027043325243993
493,V53intent1,V4intent1,0.23027043325243993
496,V4intent1,V55intent1,0.2593490676567224
497,V55intent1,V4intent1,0.2593490676567224
498,V4intent1,V56intent1,0.21787218880489917
499,V56intent1,V4intent1,0.21787218880489917
500,V4intent1,V57intent1,0.29893062441276785
501,V57intent1,V4intent1,0.29893062441276785
502,V4intent1,V58intent1,0.27472150465100964
503,V58intent1,V4intent1,0.27472150465100964
504,V4intent1,V59intent1,0.30081483318892727
505,V59intent1,V4intent1,0.30081483318892727
506,V4intent1,V60intent1,0.21994433378364964
507,V60intent1,V4intent1,0.21994433378364964
508,V4intent1,V61intent1,0.20721029345563818
509,V61intent1,V4intent1,0.20721029345563818
510,V4intent1,V62intent1,0.1081323903127876
511,V62intent1,V4intent1,0.1081323903127876
512,V4intent1,V63intent1,0.28878106697397743
513,V63intent1,V4intent1,0.28878106697397743
514,V4intent1,V64intent1,0.11249195541208094
515,V64intent1,V4intent1,0.11249195541208094
516,V4intent1,V65intent1,0.40246218781948107
517,V65intent1,V4intent1,0.40246218781948107
518,V4intent1,V66intent1,0.2865947523016794
519,V66intent1,V4intent1,0.2865947523016794
520,V4intent1,V67intent1,0.29371648969313446
521,V67intent1,V4intent1,0.29371648969313446
522,V4intent1,V68intent1,0.22720608631980332
523,V68intent1,V4intent1,0.22720608631980332
526,V4intent1,V70intent1,0.11834704554504898
527,V70intent1,V4intent1,0.11834704554504898
528,V4intent1,V71intent1,0.3059917398436746
529,V71intent1,V4intent1,0.3059917398436746
530,V4intent1,V72intent1,0.17683824429932812
531,V72intent1,V4intent1,0.17683824429932812
532,V4intent1,V73intent1,0.23543426092401332
533,V73intent1,V4intent1,0.23543426092401332
534,V4intent1,V74intent1,0.2844865227461337
535,V74intent1,V4intent1,0.2844865227461337
536,V4intent1,V75intent1,0.1134994651159467
537,V75intent1,V4intent1,0.1134994651159467
538,V4intent1,V76intent1,0.2986440635480033
539,V76intent1,V4intent1,0.2986440635480033
540,V4intent1,V77intent1,0.1408200355760347
541,V77intent1,V4intent1,0.1408200355760347
542,V4intent1,V78intent1,0.24714997406421926
543,V78intent1,V4intent1,0.24714997406421926
544,V4intent1,V79intent1,0.2900217364961403
545,V79intent1,V4intent1,0.2900217364961403
546,V4intent1,V80intent1,0.20944140522637528
547,V80intent1,V4intent1,0.20944140522637528
548,V4intent1,V81intent1,0.23773153732606334
549,V81intent1,V4intent1,0.23773153732606334
550,V4intent1,V82intent1,0.2982233726012233
551,V82intent1,V4intent1,0.2982233726012233
552,V4intent1,V83intent1,0.25707665389316015
553,V83intent1,V4intent1,0.25707665389316015
554,V4intent1,V84intent1,0.1711639592626135
555,V84intent1,V4intent1,0.1711639592626135
556,V4intent1,V85intent1,0.3040185562798615
557,V85intent1,V4intent1,0.3040185562798615
558,V4intent1,V86intent1,0.2689904463467628
559,V86intent1,V4intent1,0.2689904463467628
562,V4intent1,V88intent1,0.2128904970949009
563,V88intent1,V4intent1,0.2128904970949009
564,V4intent1,V89intent1,0.11039819933992376
565,V89intent1,V4intent1,0.11039819933992376
566,V4intent1,V90intent1,0.29816599218378803
567,V90intent1,V4intent1,0.29816599218378803
570,V4intent1,V92intent1,0.2737130553268089
571,V92intent1,V4intent1,0.2737130553268089
572,V4intent1,V93intent1,0.21477966018813188
573,V93intent1,V4intent1,0.21477966018813188
574,V4intent1,V94intent1,0.20596573522777892
575,V94intent1,V4intent1,0.20596573522777892
576,V4intent1,V95intent1,0.12341911501836035
577,V95intent1,V4intent1,0.12341911501836035
578,V4intent1,V96intent1,0.27219371151575616
579,V96intent1,V4intent1,0.27219371151575616
582,V4intent1,V98intent1,0.23128196219724037
583,V98intent1,V4intent1,0.23128196219724037
584,V4intent1,V99intent1,0.2024314582644696
585,V99intent1,V4intent1,0.2024314582644696
586,V4intent1,V100intent1,0.2789836313128171
587,V100intent1,V4intent1,0.2789836313128171
588,V5intent1,V2intent1,0.4646785419909717
589,V2intent1,V5intent1,0.4646785419909717
590,V5intent1,V3intent1,0.4994785942547874
591,V3intent1,V5intent1,0.4994785942547874
592,V5intent1,V4intent1,0.29820911300535
593,V4intent1,V5intent1,0.29820911300535
594,V5intent1,V6intent1,0.2672358944433638
595,V6intent1,V5intent1,0.2672358944433638
596,V5intent1,V7intent1,0.5048553985155547
597,V7intent1,V5intent1,0.5048553985155547
600,V5intent1,V9intent1,0.3797749060025935
601,V9intent1,V5intent1,0.3797749060025935
602,V5intent1,V10intent1,0.2741962485982257
603,V10intent1,V5intent1,0.2741962485982257
604,V5intent1,V11intent1,0.4922387472324019
605,V11intent1,V5intent1,0.4922387472324019
606,V5intent1,V12intent1,0.45748387506970406
607,V12intent1,V5intent1,0.45748387506970406
608,V5intent1,V13intent1,0.4785512907836607
609,V13intent1,V5intent1,0.4785512907836607
610,V5intent1,V14intent1,0.5132411695678258
611,V14intent1,V5intent1,0.5132411695678258
612,V5intent1,V15intent1,0.34754439316017566
613,V15intent1,V5intent1,0.34754439316017566
614,V5intent1,V16intent1,0.42304280577937053
615,V16intent1,V5intent1,0.42304280577937053
616,V5intent1,V17intent1,0.3551343370375846
617,V17intent1,V5intent1,0.3551343370375846
618,V5intent1,V18intent1,0.4680309564402589
619,V18intent1,V5intent1,0.4680309564402589
620,V5intent1,V19intent1,0.4368947892751103
621,V19intent1,V5intent1,0.4368947892751103
622,V5intent1,V20intent1,0.31973456646116727
623,V20intent1,V5intent1,0.31973456646116727
624,V5intent1,V21intent1,0.34846685129521787
625,V21intent1,V5intent1,0.34846685129521787
626,V5intent1,V22intent1,0.4267829908828796
627,V22intent1,V5intent1,0.4267829908828796
628,V5intent1,V23intent1,0.26897286245996094
629,V23intent1,V5intent1,0.26897286245996094
630,V5intent1,V24intent1,0.3117219969118903
631,V24intent1,V5intent1,0.3117219969118903
632,V5intent1,V25intent1,0.5121800292594593
633,V25intent1,V5intent1,0.5121800292594593
634,V5intent1,V26intent1,0.459203717222631
635,V26intent1,V5intent1,0.459203717222631
636,V5intent1,V27intent1,0.42278016272909286
637,V27intent1,V5intent1,0.42278016272909286
638,V5intent1,V28intent1,0.3419990777700801
